id,token_id,exchange_id,quote_type,input_token_symbol,input_amount,output_token_symbol,output_amount,output_amount_formatted,slippage_limit_percent,price_per_token,user_address,chain_id,quoted_at,expires_at,is_valid
11606,3,2,BUY,USDC,1000000000,uNEAR,413955158285016400000,413955158285016.37500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:33:53.623757+00:00,,True
11630,3,1,BUY,USDC,1000000000,uNEAR,413557737784142987264,413557737784143.00000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:34:00.700728+00:00,,True
11652,3,2,BUY,USDC,1000000000,uNEAR,413611341708367660000,413611341708367.68750000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:34:13.487684+00:00,,True
11674,3,1,BUY,USDC,1000000000,uNEAR,413648898408095088640,413648898408095.06250000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:34:20.218635+00:00,,True
11692,3,2,BUY,USDC,1000000000,uNEAR,413439837975819600000,413439837975819.62500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:34:34.014704+00:00,,True
11716,3,1,BUY,USDC,1000000000,uNEAR,413554559432472723456,413554559432472.75000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:34:41.364969+00:00,,True
11736,3,2,BUY,USDC,1000000000,uNEAR,413268095781638750000,413268095781638.75000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:34:53.879558+00:00,,True
11760,3,1,BUY,USDC,1000000000,uNEAR,413442513058410987520,413442513058411.00000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:35:01.263894+00:00,,True
11780,3,2,BUY,USDC,1000000000,uNEAR,413268095781638750000,413268095781638.75000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:35:13.728098+00:00,,True
11804,3,1,BUY,USDC,1000000000,uNEAR,413215673489937596416,413215673489937.62500000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:35:21.113987+00:00,,True
11824,3,2,BUY,USDC,1000000000,uNEAR,413268095781638750000,413268095781638.75000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:35:33.696049+00:00,,True
11848,3,1,BUY,USDC,1000000000,uNEAR,413172264685628686336,413172264685628.68750000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:35:41.507843+00:00,,True
11868,3,2,BUY,USDC,1000000000,uNEAR,413096876683429900000,413096876683429.87500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:35:53.590453+00:00,,True
