id,token_id,exchange_id,quote_type,input_token_symbol,input_amount,output_token_symbol,output_amount,output_amount_formatted,slippage_limit_percent,price_per_token,user_address,chain_id,quoted_at,expires_at,is_valid
1211148,4,2,BUY,USDC,1000000000,uADA,1578740432502473800000,1578740432502473.75000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:53:44.587972+00:00,,True
1211188,4,2,BUY,USDC,1000000000,uADA,1578740432502473800000,1578740432502473.75000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:54:03.672892+00:00,,True
1211194,4,1,BUY,USDC,1000000000,uADA,1582295532628311277568,1582295532628311.25000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:54:04.766842+00:00,,True
1211228,4,1,BUY,USDC,1000000000,uADA,1582081836943879438336,1582081836943879.50000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:54:23.349744+00:00,,True
1211233,4,2,BUY,USDC,1000000000,uADA,1579240587874722200000,1579240587874722.25000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:54:24.013423+00:00,,True
1211274,4,2,BUY,USDC,1000000000,uADA,1578740432502473800000,1578740432502473.75000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:54:43.926871+00:00,,True
1211279,4,1,BUY,USDC,1000000000,uADA,1581996572811475812352,1581996572811475.75000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:54:44.652083+00:00,,True
1211320,4,2,BUY,USDC,1000000000,uADA,1578340135929812500000,1578340135929812.50000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:55:04.797517+00:00,,True
1211321,4,1,BUY,USDC,1000000000,uADA,1581933377823704612864,1581933377823704.50000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:55:04.835114+00:00,,True
1211360,4,1,BUY,USDC,1000000000,uADA,1581761266305932722176,1581761266305932.75000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:55:23.609139+00:00,,True
1211361,4,2,BUY,USDC,1000000000,uADA,1578388685165634300000,1578388685165634.25000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:55:23.913878+00:00,,True
1211400,4,1,BUY,USDC,1000000000,uADA,1581978159289812647936,1581978159289812.75000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:55:42.465539+00:00,,True
1211409,4,2,BUY,USDC,1000000000,uADA,1579630263683851600000,1579630263683851.50000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:55:43.953867+00:00,,True
1211447,4,2,BUY,USDC,1000000000,uADA,1579590693533889600000,1579590693533889.50000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:56:03.868663+00:00,,True
1211455,4,1,BUY,USDC,1000000000,uADA,1582004150793050521600,1582004150793050.50000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:56:05.174918+00:00,,True
1211492,4,2,BUY,USDC,1000000000,uADA,1580108476914589000000,1580108476914589.00000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:56:24.257195+00:00,,True
1211494,4,1,BUY,USDC,1000000000,uADA,1582001504404523974656,1582001504404524.00000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:56:24.692522+00:00,,True
1211535,4,2,BUY,USDC,1000000000,uADA,1580339459314909200000,1580339459314909.25000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:56:44.405708+00:00,,True
1211574,4,1,BUY,USDC,1000000000,uADA,1582501085659856109568,1582501085659856.00000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:57:04.704749+00:00,,True
1211588,4,2,BUY,USDC,1000000000,uADA,1580104291097631000000,1580104291097631.00000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:57:06.838514+00:00,,True
1211620,4,1,BUY,USDC,1000000000,uADA,1582544805504347275264,1582544805504347.25000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:57:22.162718+00:00,,True
1211634,4,2,BUY,USDC,1000000000,uADA,1580848026127766400000,1580848026127766.50000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:57:24.658062+00:00,,True
1211670,4,2,BUY,USDC,1000000000,uADA,1580993630075027000000,1580993630075027.00000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:57:45.061701+00:00,,True
1211714,4,2,BUY,USDC,1000000000,uADA,1581244382435070500000,1581244382435070.50000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:58:04.723604+00:00,,True
1211715,4,1,BUY,USDC,1000000000,uADA,1582448011248406888448,1582448011248407.00000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:58:04.841989+00:00,,True
